Username,Time_created,Description
USER0091,2024-05-14 18:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2024-05-22 18:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2024-05-29 18:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2024-07-01 18:00:35,Lighting system in Garden GAR0086 is malfunctioning.
USER0091,2024-07-28 18:00:55,Cooling system in Garden GAR0086 is not operating correctly.
USER0091,2024-08-29 06:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2024-09-01 18:00:45,Garden GAR0086 irrigation system detected an issue.
USER0091,2024-09-18 06:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2024-09-20 18:00:45,Garden GAR0086 irrigation system detected an issue.
USER0091,2024-09-21 18:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2024-09-24 18:00:45,Garden GAR0086 irrigation system detected an issue.
USER0091,2024-09-26 06:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2024-09-28 18:00:45,Garden GAR0086 irrigation system detected an issue.
USER0091,2024-10-02 18:00:55,Cooling system in Garden GAR0086 is not operating correctly.
USER0091,2024-10-09 06:00:50,Heating system in Garden GAR0086 is malfunctioning.
USER0091,2024-10-13 06:00:35,Lighting system in Garden GAR0086 is malfunctioning.
USER0091,2024-10-21 18:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2024-11-01 18:00:55,Cooling system in Garden GAR0086 is not operating correctly.
USER0091,2024-12-06 06:00:50,Heating system in Garden GAR0086 is malfunctioning.
USER0091,2024-12-18 18:00:35,Lighting system in Garden GAR0086 is malfunctioning.
USER0091,2024-12-27 18:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2024-12-30 06:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2025-01-04 18:00:50,Heating system in Garden GAR0086 is malfunctioning.
USER0091,2025-01-08 06:00:50,Heating system in Garden GAR0086 is malfunctioning.
USER0091,2025-01-13 18:00:50,Heating system in Garden GAR0086 is malfunctioning.
USER0091,2025-01-22 06:00:50,Heating system in Garden GAR0086 is malfunctioning.
USER0091,2025-01-30 06:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2025-02-15 06:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2025-02-19 18:00:50,Temperature regulation failure detected in Garden GAR0086.
USER0091,2025-02-25 06:00:45,Watering system in Garden GAR0086 failed to activate.
USER0091,2025-03-07 18:00:50,Heating system in Garden GAR0086 is malfunctioning.
USER0091,2025-03-15 18:00:55,Garden GAR0086 cooling system is underperforming.
USER0091,2025-03-19 06:00:55,Garden GAR0086 cooling system is underperforming.
USER0020,2024-01-01 18:00:50,Temperature regulation failure detected in Garden GAR0087.
USER0020,2024-01-02 18:00:50,Heating system in Garden GAR0087 is malfunctioning.
USER0020,2024-01-03 06:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2024-01-05 18:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-01-11 18:00:50,Temperature regulation failure detected in Garden GAR0087.
USER0020,2024-01-12 06:00:45,Garden GAR0087 irrigation system detected an issue.
USER0020,2024-01-13 06:00:50,Temperature regulation failure detected in Garden GAR0087.
USER0020,2024-01-25 18:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-01-27 18:00:50,Temperature regulation failure detected in Garden GAR0087.
USER0020,2024-01-31 18:00:35,Lighting system in Garden GAR0087 is malfunctioning.
USER0020,2024-02-10 06:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-02-12 18:00:50,Heating system in Garden GAR0087 is malfunctioning.
USER0020,2024-02-15 06:00:45,Garden GAR0087 irrigation system detected an issue.
USER0020,2024-02-18 18:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-02-20 06:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-02-23 06:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-02-29 06:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2024-03-05 06:00:50,Heating system in Garden GAR0087 is malfunctioning.
USER0020,2024-03-10 06:00:50,Heating system in Garden GAR0087 is malfunctioning.
USER0020,2024-03-19 06:00:50,Heating system in Garden GAR0087 is malfunctioning.
USER0020,2024-03-23 06:00:35,Garden GAR0087 is experiencing abnormal light fluctuations.
USER0020,2024-03-26 18:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-03-31 18:00:45,Garden GAR0087 irrigation system detected an issue.
USER0020,2024-04-07 18:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-04-13 18:00:35,Garden GAR0087 is experiencing abnormal light fluctuations.
USER0020,2024-04-18 18:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2024-04-29 18:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-05-02 06:00:35,Garden GAR0087 is experiencing abnormal light fluctuations.
USER0020,2024-05-12 18:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2024-05-20 06:00:35,Garden GAR0087 is experiencing abnormal light fluctuations.
USER0020,2024-05-25 06:00:50,Temperature regulation failure detected in Garden GAR0087.
USER0020,2024-05-25 18:00:35,Garden GAR0087 is experiencing abnormal light fluctuations.
USER0020,2024-05-30 06:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2024-06-02 18:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-06-16 06:00:45,Watering system in Garden GAR0087 failed to activate.
USER0020,2024-06-27 18:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-06-29 18:00:50,Heating system in Garden GAR0087 is malfunctioning.
USER0020,2024-07-01 06:00:45,Watering system in Garden GAR0087 failed to activate.
USER0020,2024-07-17 18:00:45,Garden GAR0087 irrigation system detected an issue.
USER0020,2024-08-04 06:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2024-08-09 06:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2024-08-16 06:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-08-22 06:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2024-08-24 06:00:45,Watering system in Garden GAR0087 failed to activate.
USER0020,2024-08-27 06:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2024-08-31 06:00:45,Watering system in Garden GAR0087 failed to activate.
USER0020,2024-09-04 06:00:50,Heating system in Garden GAR0087 is malfunctioning.
USER0020,2024-09-05 18:00:50,Temperature regulation failure detected in Garden GAR0087.
USER0020,2024-09-12 18:00:50,Temperature regulation failure detected in Garden GAR0087.
USER0020,2024-09-14 06:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2024-09-18 18:00:35,Garden GAR0087 is experiencing abnormal light fluctuations.
USER0020,2024-10-22 06:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2024-10-28 06:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2024-11-04 06:00:45,Garden GAR0087 irrigation system detected an issue.
USER0020,2024-11-13 06:00:35,Garden GAR0087 is experiencing abnormal light fluctuations.
USER0020,2024-11-18 18:00:45,Garden GAR0087 irrigation system detected an issue.
USER0020,2024-12-27 18:00:35,Garden GAR0087 is experiencing abnormal light fluctuations.
USER0020,2025-01-29 06:00:50,Temperature regulation failure detected in Garden GAR0087.
USER0020,2025-01-30 06:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2025-02-07 18:00:35,Lighting system in Garden GAR0087 is malfunctioning.
USER0020,2025-02-25 18:00:50,Heating system in Garden GAR0087 is malfunctioning.
USER0020,2025-02-26 06:00:55,Garden GAR0087 cooling system is underperforming.
USER0020,2025-03-05 06:00:55,Cooling system in Garden GAR0087 is not operating correctly.
USER0020,2025-03-16 06:00:35,Garden GAR0087 is experiencing abnormal light fluctuations.
USER0020,2025-03-22 18:00:45,Garden GAR0087 irrigation system detected an issue.
USER0031,2024-01-01 18:00:35,Garden GAR0088 is experiencing abnormal light fluctuations.
USER0031,2024-01-27 18:00:55,Cooling system in Garden GAR0088 is not operating correctly.
USER0031,2024-01-31 18:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-02-04 06:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-02-13 18:00:50,Heating system in Garden GAR0088 is malfunctioning.
USER0031,2024-02-26 06:00:55,Garden GAR0088 cooling system is underperforming.
USER0031,2024-03-03 06:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-03-12 18:00:50,Heating system in Garden GAR0088 is malfunctioning.
USER0031,2024-03-16 06:00:35,Lighting system in Garden GAR0088 is malfunctioning.
USER0031,2024-03-16 06:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2024-03-21 18:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2024-03-26 06:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2024-04-04 06:00:35,Lighting system in Garden GAR0088 is malfunctioning.
USER0031,2024-04-08 18:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2024-04-15 06:00:50,Heating system in Garden GAR0088 is malfunctioning.
USER0031,2024-04-16 18:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-04-17 18:00:50,Temperature regulation failure detected in Garden GAR0088.
USER0031,2024-04-18 06:00:35,Garden GAR0088 is experiencing abnormal light fluctuations.
USER0031,2024-04-30 18:00:55,Cooling system in Garden GAR0088 is not operating correctly.
USER0031,2024-05-04 06:00:55,Garden GAR0088 cooling system is underperforming.
USER0031,2024-05-12 18:00:35,Garden GAR0088 is experiencing abnormal light fluctuations.
USER0031,2024-05-24 06:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2024-05-30 18:00:55,Garden GAR0088 cooling system is underperforming.
USER0031,2024-06-26 18:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2024-06-28 06:00:35,Garden GAR0088 is experiencing abnormal light fluctuations.
USER0031,2024-06-30 18:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2024-07-30 18:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2024-08-18 06:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-08-21 18:00:55,Garden GAR0088 cooling system is underperforming.
USER0031,2024-08-31 06:00:35,Lighting system in Garden GAR0088 is malfunctioning.
USER0031,2024-09-01 18:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-09-05 18:00:55,Cooling system in Garden GAR0088 is not operating correctly.
USER0031,2024-09-29 18:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-10-02 18:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-10-03 18:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2024-10-06 06:00:55,Cooling system in Garden GAR0088 is not operating correctly.
USER0031,2024-10-06 18:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-10-12 06:00:55,Cooling system in Garden GAR0088 is not operating correctly.
USER0031,2024-10-22 18:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-10-25 18:00:50,Temperature regulation failure detected in Garden GAR0088.
USER0031,2024-10-30 06:00:35,Lighting system in Garden GAR0088 is malfunctioning.
USER0031,2024-11-08 18:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-11-20 18:00:35,Lighting system in Garden GAR0088 is malfunctioning.
USER0031,2024-11-26 18:00:55,Garden GAR0088 cooling system is underperforming.
USER0031,2024-11-27 06:00:50,Heating system in Garden GAR0088 is malfunctioning.
USER0031,2024-12-01 18:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2024-12-03 18:00:50,Heating system in Garden GAR0088 is malfunctioning.
USER0031,2024-12-04 18:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2024-12-06 06:00:50,Heating system in Garden GAR0088 is malfunctioning.
USER0031,2024-12-09 18:00:55,Cooling system in Garden GAR0088 is not operating correctly.
USER0031,2024-12-17 18:00:50,Heating system in Garden GAR0088 is malfunctioning.
USER0031,2024-12-25 18:00:55,Garden GAR0088 cooling system is underperforming.
USER0031,2024-12-31 06:00:55,Cooling system in Garden GAR0088 is not operating correctly.
USER0031,2025-01-12 06:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2025-01-19 06:00:35,Lighting system in Garden GAR0088 is malfunctioning.
USER0031,2025-02-02 18:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2025-02-09 18:00:50,Heating system in Garden GAR0088 is malfunctioning.
USER0031,2025-02-11 06:00:50,Temperature regulation failure detected in Garden GAR0088.
USER0031,2025-02-23 18:00:55,Garden GAR0088 cooling system is underperforming.
USER0031,2025-02-26 18:00:45,Watering system in Garden GAR0088 failed to activate.
USER0031,2025-03-03 18:00:45,Garden GAR0088 irrigation system detected an issue.
USER0031,2025-03-06 06:00:50,Heating system in Garden GAR0088 is malfunctioning.
USER0057,2024-01-14 18:00:45,Garden GAR0089 irrigation system detected an issue.
USER0044,2024-01-14 18:00:45,Garden GAR0089 irrigation system detected an issue.
USER0057,2024-01-16 18:00:35,Lighting system in Garden GAR0089 is malfunctioning.
USER0044,2024-01-16 18:00:35,Lighting system in Garden GAR0089 is malfunctioning.
USER0057,2024-02-07 18:00:35,Garden GAR0089 is experiencing abnormal light fluctuations.
USER0044,2024-02-07 18:00:35,Garden GAR0089 is experiencing abnormal light fluctuations.
USER0057,2024-03-08 06:00:45,Watering system in Garden GAR0089 failed to activate.
USER0044,2024-03-08 06:00:45,Watering system in Garden GAR0089 failed to activate.
USER0057,2024-03-28 06:00:45,Watering system in Garden GAR0089 failed to activate.
USER0044,2024-03-28 06:00:45,Watering system in Garden GAR0089 failed to activate.
USER0057,2024-04-16 18:00:50,Heating system in Garden GAR0089 is malfunctioning.
USER0044,2024-04-16 18:00:50,Heating system in Garden GAR0089 is malfunctioning.
USER0057,2024-04-17 18:00:45,Watering system in Garden GAR0089 failed to activate.
USER0044,2024-04-17 18:00:45,Watering system in Garden GAR0089 failed to activate.
USER0057,2024-04-29 06:00:45,Watering system in Garden GAR0089 failed to activate.
USER0044,2024-04-29 06:00:45,Watering system in Garden GAR0089 failed to activate.
USER0057,2024-05-02 18:00:55,Garden GAR0089 cooling system is underperforming.
USER0044,2024-05-02 18:00:55,Garden GAR0089 cooling system is underperforming.
USER0057,2024-05-09 18:00:50,Heating system in Garden GAR0089 is malfunctioning.
USER0044,2024-05-09 18:00:50,Heating system in Garden GAR0089 is malfunctioning.
USER0057,2024-05-26 06:00:45,Watering system in Garden GAR0089 failed to activate.
USER0044,2024-05-26 06:00:45,Watering system in Garden GAR0089 failed to activate.
USER0057,2024-05-26 06:00:55,Garden GAR0089 cooling system is underperforming.
USER0044,2024-05-26 06:00:55,Garden GAR0089 cooling system is underperforming.
USER0057,2024-05-30 18:00:55,Garden GAR0089 cooling system is underperforming.
USER0044,2024-05-30 18:00:55,Garden GAR0089 cooling system is underperforming.
USER0057,2024-06-12 06:00:50,Temperature regulation failure detected in Garden GAR0089.
USER0044,2024-06-12 06:00:50,Temperature regulation failure detected in Garden GAR0089.
USER0057,2024-06-21 06:00:50,Temperature regulation failure detected in Garden GAR0089.
USER0044,2024-06-21 06:00:50,Temperature regulation failure detected in Garden GAR0089.
USER0057,2024-06-28 18:00:45,Garden GAR0089 irrigation system detected an issue.
USER0044,2024-06-28 18:00:45,Garden GAR0089 irrigation system detected an issue.
